942,1,4,0,4,8,3,17,0,1
0,1133,0,0,0,1,0,1,0,0
1,16,977,1,10,4,3,19,0,1
0,22,6,895,1,49,0,23,0,14
0,1,0,0,964,3,1,7,0,6
2,2,0,1,1,877,3,4,1,1
3,7,2,0,6,17,920,3,0,0
0,14,5,0,0,0,0,1009,0,0
3,86,33,30,47,161,21,48,505,40
0,6,0,2,41,11,1,50,0,898
