971,2,1,0,1,1,3,1,0,0
0,1130,4,0,0,0,1,0,0,0
4,1,1012,2,1,0,0,6,6,0
0,0,1,994,0,4,0,5,5,1
1,0,0,0,957,0,5,1,0,18
3,0,0,6,0,877,2,1,2,1
4,4,0,0,3,3,944,0,0,0
1,10,11,1,1,0,0,995,1,8
2,0,2,4,4,2,1,2,953,4
1,3,0,13,2,4,1,2,0,983
