973,0,0,1,0,0,2,1,3,0
0,1130,2,0,0,0,1,1,1,0
2,1,1018,1,1,0,0,8,1,0
0,0,1,1005,0,0,0,2,2,0
0,0,0,0,965,0,3,1,1,12
1,0,0,5,0,884,1,1,0,0
3,2,0,0,1,1,949,0,2,0
0,5,8,0,1,0,0,1012,1,1
4,0,1,0,1,1,0,2,963,2
1,1,0,0,5,2,1,3,1,995
