974,0,1,0,0,1,1,1,2,0
0,1131,3,0,0,0,1,0,0,0
4,0,1015,1,1,0,0,5,6,0
1,1,2,993,0,4,0,4,4,1
0,0,1,0,961,0,4,1,0,15
2,0,0,5,0,881,1,2,0,1
3,4,0,0,1,1,946,0,3,0
0,8,7,0,1,0,0,1004,1,7
2,1,3,1,2,2,2,2,955,4
4,2,0,4,6,2,1,4,1,985
