959,1,1,0,1,8,1,9,0,0
0,1127,3,0,0,2,1,1,0,1
4,17,975,1,4,4,3,23,0,1
1,3,4,954,0,29,1,12,0,6
0,1,1,0,955,2,5,5,0,13
1,0,0,5,0,878,1,4,0,3
1,3,2,0,4,17,928,3,0,0
0,8,6,1,0,1,0,1006,0,6
6,21,25,31,13,124,10,30,690,24
1,2,0,1,17,8,0,50,0,930
