925,1,2,0,1,11,4,36,0,0
0,1131,3,0,0,1,0,0,0,0
3,42,951,0,2,4,2,27,0,1
0,12,4,919,0,45,0,20,0,10
0,5,0,0,941,7,8,14,0,7
1,0,0,3,0,877,2,6,0,3
3,6,4,0,4,20,914,7,0,0
0,13,5,0,0,0,0,1010,0,0
5,70,47,18,21,172,14,61,541,25
0,7,0,1,18,8,0,176,0,799
