933,7,7,0,0,14,4,14,0,1
0,1134,0,0,0,1,0,0,0,0
1,86,911,6,1,3,0,24,0,0
0,72,3,903,1,10,0,17,0,4
0,42,6,0,897,5,4,16,0,12
1,22,0,2,0,857,2,4,0,4
3,54,5,1,3,18,871,3,0,0
0,47,3,0,0,0,0,977,0,1
6,285,27,19,13,88,6,44,463,23
0,35,0,4,11,6,1,64,0,888
