975,0,0,0,0,0,2,1,2,0
0,1132,1,0,0,0,1,1,0,0
1,2,1024,1,1,0,0,2,1,0
1,0,1,1003,0,2,0,1,1,1
0,0,1,0,977,0,1,0,0,3
1,0,0,4,0,882,2,1,1,1
3,2,0,0,2,2,948,0,1,0
0,3,5,1,1,0,0,1017,1,0
3,0,1,3,0,1,0,3,961,2
0,0,0,1,6,2,0,1,1,998
